Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,should_handle_request_to_consul_for_downstream_service_and_make_request_no_re_routes_and_rate_limit,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn(downstreamServiceOneUrl' "/something"' 200' "Hello from Laura"))              .And(x => GivenTheConsulConfigurationIs(consulConfig))              .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))              .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne))              .And(x => _steps.GivenThereIsAConfiguration(configuration))              .And(x => _steps.GivenOcelotIsRunningUsingConsulToStoreConfig())              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 1))              .Then(x => _steps.ThenTheStatusCodeShouldBe(200))              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 2))              .Then(x => _steps.ThenTheStatusCodeShouldBe(200))              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 1))              .Then(x => _steps.ThenTheStatusCodeShouldBe(428))              .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,should_handle_request_to_consul_for_downstream_service_and_make_request_no_re_routes_and_rate_limit,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn(downstreamServiceOneUrl' "/something"' 200' "Hello from Laura"))              .And(x => GivenTheConsulConfigurationIs(consulConfig))              .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))              .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne))              .And(x => _steps.GivenThereIsAConfiguration(configuration))              .And(x => _steps.GivenOcelotIsRunningUsingConsulToStoreConfig())              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 1))              .Then(x => _steps.ThenTheStatusCodeShouldBe(200))              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 2))              .Then(x => _steps.ThenTheStatusCodeShouldBe(200))              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 1))              .Then(x => _steps.ThenTheStatusCodeShouldBe(428))              .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,should_handle_request_to_consul_for_downstream_service_and_make_request_no_re_routes_and_rate_limit,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn(downstreamServiceOneUrl' "/something"' 200' "Hello from Laura"))              .And(x => GivenTheConsulConfigurationIs(consulConfig))              .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))              .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne))              .And(x => _steps.GivenThereIsAConfiguration(configuration))              .And(x => _steps.GivenOcelotIsRunningUsingConsulToStoreConfig())              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 1))              .Then(x => _steps.ThenTheStatusCodeShouldBe(200))              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 2))              .Then(x => _steps.ThenTheStatusCodeShouldBe(200))              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 1))              .Then(x => _steps.ThenTheStatusCodeShouldBe(428))              .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,should_handle_request_to_consul_for_downstream_service_and_make_request_no_re_routes_and_rate_limit,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn(downstreamServiceOneUrl' "/something"' 200' "Hello from Laura"))              .And(x => GivenTheConsulConfigurationIs(consulConfig))              .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))              .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne))              .And(x => _steps.GivenThereIsAConfiguration(configuration))              .And(x => _steps.GivenOcelotIsRunningUsingConsulToStoreConfig())              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 1))              .Then(x => _steps.ThenTheStatusCodeShouldBe(200))              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 2))              .Then(x => _steps.ThenTheStatusCodeShouldBe(200))              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 1))              .Then(x => _steps.ThenTheStatusCodeShouldBe(428))              .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,ThenTheConfigIsUpdatedInOcelot,The following statement contains a magic number: var result = Wait.WaitFor(20000).Until(() =>              {                  try                  {                      _steps.WhenIGetUrlOnTheApiGateway("/cs/status/awesome");                      _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK);                      _steps.ThenTheResponseBodyShouldBe("Hello from Laura");                      return true;                  }                  catch (Exception)                  {                      return false;                  }              });
Magic Number,Ocelot.AcceptanceTests,ConsulWebSocketTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulWebSocketTests.cs,ThenBothDownstreamServicesAreCalled,The following statement contains a magic number: _firstRecieved.Count.ShouldBe(10);
Magic Number,Ocelot.AcceptanceTests,ConsulWebSocketTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulWebSocketTests.cs,ThenBothDownstreamServicesAreCalled,The following statement contains a magic number: _secondRecieved.Count.ShouldBe(10);
Magic Number,Ocelot.AcceptanceTests,ConsulWebSocketTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulWebSocketTests.cs,StartClient,The following statement contains a magic number: var sending = Task.Run(async () =>              {                  string line = "test";                  for (int i = 0; i < 10; i++)                  {                      var bytes = Encoding.UTF8.GetBytes(line);                        await client.SendAsync(new ArraySegment<byte>(bytes)' WebSocketMessageType.Text' true'                          CancellationToken.None);                      await Task.Delay(10);                  }                    await client.CloseOutputAsync(WebSocketCloseStatus.NormalClosure' ""' CancellationToken.None);              });
Magic Number,Ocelot.AcceptanceTests,ConsulWebSocketTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulWebSocketTests.cs,StartClient,The following statement contains a magic number: var sending = Task.Run(async () =>              {                  string line = "test";                  for (int i = 0; i < 10; i++)                  {                      var bytes = Encoding.UTF8.GetBytes(line);                        await client.SendAsync(new ArraySegment<byte>(bytes)' WebSocketMessageType.Text' true'                          CancellationToken.None);                      await Task.Delay(10);                  }                    await client.CloseOutputAsync(WebSocketCloseStatus.NormalClosure' ""' CancellationToken.None);              });
Magic Number,Ocelot.AcceptanceTests,ConsulWebSocketTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulWebSocketTests.cs,StartClient,The following statement contains a magic number: var receiving = Task.Run(async () =>              {                  var buffer = new byte[1024 * 4];                    while (true)                  {                      var result = await client.ReceiveAsync(new ArraySegment<byte>(buffer)' CancellationToken.None);                        if (result.MessageType == WebSocketMessageType.Text)                      {                          _firstRecieved.Add(Encoding.UTF8.GetString(buffer' 0' result.Count));                      }                      else if (result.MessageType == WebSocketMessageType.Close)                      {                          if (client.State != WebSocketState.Closed)                          {                              // Last version' the client state is CloseReceived                              // Valid states are: Open' CloseReceived' CloseSent                              await client.CloseAsync(WebSocketCloseStatus.NormalClosure' ""' CancellationToken.None);                          }                            break;                      }                  }              });
Magic Number,Ocelot.AcceptanceTests,ConsulWebSocketTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulWebSocketTests.cs,StartClient,The following statement contains a magic number: var receiving = Task.Run(async () =>              {                  var buffer = new byte[1024 * 4];                    while (true)                  {                      var result = await client.ReceiveAsync(new ArraySegment<byte>(buffer)' CancellationToken.None);                        if (result.MessageType == WebSocketMessageType.Text)                      {                          _firstRecieved.Add(Encoding.UTF8.GetString(buffer' 0' result.Count));                      }                      else if (result.MessageType == WebSocketMessageType.Close)                      {                          if (client.State != WebSocketState.Closed)                          {                              // Last version' the client state is CloseReceived                              // Valid states are: Open' CloseReceived' CloseSent                              await client.CloseAsync(WebSocketCloseStatus.NormalClosure' ""' CancellationToken.None);                          }                            break;                      }                  }              });
